,dvfs,application,base_kernel_runtime,kernel_runtime,ratio
1041,900,spmv,147.0,13.39,10.976666666666667
1042,900,srad,114.0,9.47,12.036666666666667
1043,900,stencil,125.0,6.0,20.836666666666666
1044,900,tpacf,107.0,9.54,11.213333333333333
1045,915,bfs,117.0,7.736666666666667,15.14
1046,915,bplustree,108.0,9.28,11.64
1047,915,cfd,126.0,12.450000000000001,10.12
1048,915,cutcp,99.0,5.476666666666667,18.073333333333334
1049,915,fft,111.0,4.993333333333333,22.233333333333334
1050,915,ge,155.0,9.746666666666666,15.9
1051,915,heartwall,106.0,13.803333333333333,7.68
1052,915,histo,114.0,66.93333333333334,1.7133333333333332
1053,915,hotspot,114.0,7.766666666666667,14.676666666666668
1054,915,kmeans,100.0,45.156666666666666,2.216666666666667
1055,915,lavamd,109.0,5.25,20.76
1056,915,lbm,112.0,6.586666666666666,17.003333333333334
1057,915,lud,119.0,12.626666666666665,9.426666666666668
1058,915,mriq,109.0,4.476666666666667,24.373333333333335
1059,915,nw,115.0,20.88,5.506666666666667
1060,915,spmv,147.0,13.253333333333332,11.089999999999998
1061,915,srad,114.0,9.353333333333333,12.186666666666667
1062,915,stencil,125.0,5.976666666666667,20.91333333333333
1063,915,tpacf,107.0,9.42,11.36
1064,930,bfs,117.0,8.516666666666667,13.776666666666666
1065,930,bplustree,108.0,9.19,11.753333333333332
1066,930,cfd,126.0,12.383333333333333,10.18
1067,930,cutcp,99.0,5.396666666666667,18.349999999999998
1068,930,fft,111.0,4.99,22.253333333333334
1069,930,ge,155.0,9.81,15.796666666666667
1070,930,heartwall,106.0,13.583333333333334,7.803333333333334
1071,930,histo,114.0,67.58333333333333,1.6900000000000002
1072,930,hotspot,114.0,7.663333333333334,14.873333333333335
1073,930,kmeans,100.0,45.19,2.21
1074,930,lavamd,109.0,5.366666666666667,20.31
1075,930,lbm,112.0,6.580000000000001,17.03
1076,930,lud,119.0,12.543333333333335,9.486666666666666
1077,930,mriq,109.0,4.363333333333333,24.99
1078,930,nw,115.0,20.73,5.55
1079,930,spmv,147.0,13.29,11.063333333333333
1080,930,srad,114.0,9.273333333333333,12.299999999999999
1081,930,stencil,125.0,5.933333333333334,21.06
1082,930,tpacf,107.0,9.283333333333333,11.523333333333333
1083,945,bfs,117.0,7.863333333333333,14.876666666666665
1084,945,bplustree,108.0,9.12,11.846666666666666
1085,945,cfd,126.0,12.160000000000002,10.36
1086,945,cutcp,99.0,5.329999999999999,18.583333333333332
1087,945,fft,111.0,4.853333333333333,22.863333333333333
1088,945,ge,155.0,9.593333333333334,16.156666666666666
1089,945,heartwall,106.0,13.403333333333334,7.906666666666666
1090,945,histo,114.0,69.84333333333333,1.6333333333333335
1091,945,hotspot,114.0,7.609999999999999,14.979999999999999
1092,945,kmeans,100.0,45.15,2.2133333333333334
1093,945,lavamd,109.0,5.3,20.580000000000002
1094,945,lbm,112.0,6.496666666666666,17.243333333333332
1095,945,lud,119.0,12.396666666666667,9.603333333333333
1096,945,mriq,109.0,4.3,25.333333333333332
1097,945,nw,115.0,20.433333333333334,5.626666666666666
1098,945,spmv,147.0,13.253333333333332,11.089999999999998
1099,945,srad,114.0,9.28,12.283333333333333
1100,945,stencil,125.0,5.843333333333334,21.386666666666667
1101,945,tpacf,107.0,9.22,11.606666666666667
1102,960,bfs,117.0,8.11,14.453333333333333
1103,960,bplustree,108.0,8.976666666666667,12.026666666666666
1104,960,cfd,126.0,12.006666666666668,10.49
1105,960,cutcp,99.0,5.236666666666667,18.89
1106,960,fft,111.0,4.786666666666666,23.2
1107,960,ge,155.0,9.466666666666667,16.376666666666665
1108,960,heartwall,106.0,13.256666666666666,7.996666666666667
1109,960,histo,114.0,65.00666666666666,1.7633333333333334
1110,960,hotspot,114.0,7.603333333333334,14.996666666666668
1111,960,kmeans,100.0,45.223333333333336,2.21
1112,960,lavamd,109.0,5.253333333333334,20.746666666666666
1113,960,lbm,112.0,6.3999999999999995,17.506666666666668
1114,960,lud,119.0,12.323333333333332,9.656666666666666
1115,960,mriq,109.0,4.266666666666667,25.55
1116,960,nw,115.0,19.98,5.753333333333333
1117,960,spmv,147.0,13.266666666666666,11.08
1118,960,srad,114.0,9.18,12.416666666666666
1119,960,stencil,125.0,5.763333333333333,21.683333333333334
1120,960,tpacf,107.0,9.09,11.773333333333333
1121,975,bfs,117.0,7.996666666666666,14.666666666666666
1122,975,bplustree,108.0,8.909999999999998,12.126666666666667
1123,975,cfd,126.0,11.883333333333333,10.606666666666667
1124,975,cutcp,99.0,5.263333333333333,18.81
1125,975,fft,111.0,4.75,23.376666666666665
1126,975,ge,155.0,9.306666666666667,16.653333333333332
1127,975,heartwall,106.0,13.033333333333333,8.133333333333333
1128,975,histo,114.0,69.39333333333333,1.6433333333333333
1129,975,hotspot,114.0,7.533333333333334,15.13
1130,975,kmeans,100.0,44.60666666666666,2.24
1131,975,lavamd,109.0,5.216666666666667,20.903333333333332
1132,975,lbm,112.0,6.2700000000000005,17.86
1133,975,lud,119.0,12.04,9.883333333333333
1134,975,mriq,109.0,4.2,25.936666666666667
1135,975,nw,115.0,19.540000000000003,5.886666666666667
1136,975,spmv,147.0,13.200000000000001,11.136666666666665
1137,975,srad,114.0,9.086666666666666,12.546666666666667
1138,975,stencil,125.0,5.743333333333333,21.77
1139,975,tpacf,107.0,8.993333333333334,11.9
1140,990,bfs,117.0,8.493333333333334,13.776666666666666
1141,990,bplustree,108.0,8.82,12.246666666666668
1142,990,cfd,126.0,11.923333333333332,10.57
1143,990,cutcp,99.0,5.1466666666666665,19.24
1144,990,fft,111.0,4.6866666666666665,23.683333333333334
1145,990,ge,155.0,9.183333333333334,16.883333333333333
1146,990,heartwall,106.0,12.873333333333333,8.236666666666666
1147,990,histo,114.0,72.37666666666667,1.5733333333333335
1148,990,hotspot,114.0,7.563333333333333,15.07
1149,990,kmeans,100.0,45.163333333333334,2.2133333333333334
1150,990,lavamd,109.0,5.206666666666667,20.933333333333334
1151,990,lbm,112.0,6.263333333333333,17.88
1152,990,lud,119.0,11.973333333333334,9.94
1153,990,mriq,109.0,4.193333333333333,26.013333333333335
1154,990,nw,115.0,19.58,5.873333333333334
1155,990,spmv,147.0,13.223333333333334,11.116666666666667
1156,990,srad,114.0,9.01,12.65
1157,990,stencil,125.0,5.7,21.923333333333332
1158,990,tpacf,107.0,8.886666666666667,12.043333333333331
